,KO,growth,media,source
99627,b0440,1.026666667,Glucose,Monk 2015
99632,b0445,1.026666667,Glucose,Monk 2015
99685,b0504,1.026666667,Glucose,Monk 2015
99808,b0650,1.026666667,Glucose,Monk 2015
99821,b0676,1.026666667,Glucose,Monk 2015
100057,b0942,1.026666667,Glucose,Monk 2015
100106,b0994,1.026666667,Glucose,Monk 2015
100167,b1064,1.026666667,Glucose,Monk 2015
100233,b1143,1.026666667,Glucose,Monk 2015
100243,b1155,1.026666667,Glucose,Monk 2015
100245,b1157,1.026666667,Glucose,Monk 2015
100291,b1216,1.026666667,Glucose,Monk 2015
100315,b1246,1.026666667,Glucose,Monk 2015
100320,b1251,1.026666667,Glucose,Monk 2015
100444,b1390,1.026666667,Glucose,Monk 2015
100506,b1463,1.026666667,Glucose,Monk 2015
100528,b1485,1.026666667,Glucose,Monk 2015
100548,b1505,1.026666667,Glucose,Monk 2015
100581,b1540,1.026666667,Glucose,Monk 2015
100660,b1625,1.026666667,Glucose,Monk 2015
100670,b1635,1.026666667,Glucose,Monk 2015
100732,b1702,1.026666667,Glucose,Monk 2015
100843,b1824,1.026666667,Glucose,Monk 2015
100845,b1826,1.026666667,Glucose,Monk 2015
100893,b1875,1.026666667,Glucose,Monk 2015
100920,b1908,1.026666667,Glucose,Monk 2015
100958,b1953,1.026666667,Glucose,Monk 2015
101193,b2225,1.026666667,Glucose,Monk 2015
101221,b2258,1.026666667,Glucose,Monk 2015
101328,b2371,1.026666667,Glucose,Monk 2015
101354,b2406,1.026666667,Glucose,Monk 2015
101476,b2545,1.026666667,Glucose,Monk 2015
101671,b2789,1.026666667,Glucose,Monk 2015
101756,b2887,1.026666667,Glucose,Monk 2015
101810,b2948,1.026666667,Glucose,Monk 2015
101822,b2961,1.026666667,Glucose,Monk 2015
101862,b3010,1.026666667,Glucose,Monk 2015
102011,b3198,1.026666667,Glucose,Monk 2015
102078,b3293,1.026666667,Glucose,Monk 2015
102135,b3382,1.026666667,Glucose,Monk 2015
102170,b3421,1.026666667,Glucose,Monk 2015
102185,b3439,1.026666667,Glucose,Monk 2015
102227,b3488,1.026666667,Glucose,Monk 2015
102236,b3499,1.026666667,Glucose,Monk 2015
102242,b3506,1.026666667,Glucose,Monk 2015
102247,b3511,1.026666667,Glucose,Monk 2015
102290,b3561,1.026666667,Glucose,Monk 2015
102340,b3613,1.026666667,Glucose,Monk 2015
102387,b3669,1.026666667,Glucose,Monk 2015
102421,b3715,1.026666667,Glucose,Monk 2015
102424,b3718,1.026666667,Glucose,Monk 2015
102495,b3812,1.026666667,Glucose,Monk 2015
102511,b3830,1.026666667,Glucose,Monk 2015
102523,b3848,1.026666667,Glucose,Monk 2015
102558,b3891,1.026666667,Glucose,Monk 2015
102562,b3895,1.026666667,Glucose,Monk 2015
102572,b3908,1.026666667,Glucose,Monk 2015
102624,b3964,1.026666667,Glucose,Monk 2015
102732,b4106,1.026666667,Glucose,Monk 2015
102765,b4140,1.026666667,Glucose,Monk 2015
102782,b4159,1.026666667,Glucose,Monk 2015
102800,b4183,1.026666667,Glucose,Monk 2015
102814,b4197,1.026666667,Glucose,Monk 2015
102823,b4208,1.026666667,Glucose,Monk 2015
102895,b4302,1.026666667,Glucose,Monk 2015
102966,b4380,1.026666667,Glucose,Monk 2015
103016,b4445,1.026666667,Glucose,Monk 2015
103025,b4461,1.026666667,Glucose,Monk 2015
103030,b4466,1.026666667,Glucose,Monk 2015
103103,b4577,1.026666667,Glucose,Monk 2015
103125,b4694,1.026666667,Glucose,Monk 2015
103128,b4700,1.026666667,Glucose,Monk 2015
101045,b2058,1.025,Glucose,Monk 2015
101802,b2938,1.025,Glucose,Monk 2015
102500,b3819,1.025,Glucose,Monk 2015
99285,TU-4050,1.023333333,Glucose,Monk 2015
99357,b0101,1.023333333,Glucose,Monk 2015
99437,b0213,1.023333333,Glucose,Monk 2015
99442,b0219,1.023333333,Glucose,Monk 2015
99467,b0245,1.023333333,Glucose,Monk 2015
99484,b0268,1.023333333,Glucose,Monk 2015
99497,b0285,1.023333333,Glucose,Monk 2015
99535,b0328,1.023333333,Glucose,Monk 2015
99550,b0345,1.023333333,Glucose,Monk 2015
99562,b0357,1.023333333,Glucose,Monk 2015
99602,b0410,1.023333333,Glucose,Monk 2015
99637,b0450,1.023333333,Glucose,Monk 2015
99652,b0466,1.023333333,Glucose,Monk 2015
99675,b0492,1.023333333,Glucose,Monk 2015
99688,b0507,1.023333333,Glucose,Monk 2015
99750,b0579,1.023333333,Glucose,Monk 2015
99784,b0616,1.023333333,Glucose,Monk 2015
99854,b0715,1.023333333,Glucose,Monk 2015
99913,b0783,1.023333333,Glucose,Monk 2015
99931,b0801,1.023333333,Glucose,Monk 2015
99939,b0809,1.023333333,Glucose,Monk 2015
99944,b0814,1.023333333,Glucose,Monk 2015
99949,b0820,1.023333333,Glucose,Monk 2015
100052,b0937,1.023333333,Glucose,Monk 2015
100098,b0985,1.023333333,Glucose,Monk 2015
100114,b1002,1.023333333,Glucose,Monk 2015
100132,b1023,1.023333333,Glucose,Monk 2015
100157,b1054,1.023333333,Glucose,Monk 2015
100190,b1090,1.023333333,Glucose,Monk 2015
100210,b1115,1.023333333,Glucose,Monk 2015
100215,b1123,1.023333333,Glucose,Monk 2015
100217,b1125,1.023333333,Glucose,Monk 2015
100238,b1150,1.023333333,Glucose,Monk 2015
100278,b1195,1.023333333,Glucose,Monk 2015
100334,b1265,1.023333333,Glucose,Monk 2015
100389,b1324,1.023333333,Glucose,Monk 2015
100391,b1326,1.023333333,Glucose,Monk 2015
100424,b1363,1.023333333,Glucose,Monk 2015
100428,b1372,1.023333333,Glucose,Monk 2015
100451,b1397,1.023333333,Glucose,Monk 2015
100471,b1426,1.023333333,Glucose,Monk 2015
100477,b1432,1.023333333,Glucose,Monk 2015
100595,b1557,1.023333333,Glucose,Monk 2015
100620,b1585,1.023333333,Glucose,Monk 2015
100621,b1586,1.023333333,Glucose,Monk 2015
100642,b1607,1.023333333,Glucose,Monk 2015
100659,b1624,1.023333333,Glucose,Monk 2015
100665,b1630,1.023333333,Glucose,Monk 2015
100731,b1701,1.023333333,Glucose,Monk 2015
100738,b1708,1.023333333,Glucose,Monk 2015
100796,b1774,1.023333333,Glucose,Monk 2015
100865,b1846,1.023333333,Glucose,Monk 2015
100867,b1848,1.023333333,Glucose,Monk 2015
100904,b1887,1.023333333,Glucose,Monk 2015
100914,b1901,1.023333333,Glucose,Monk 2015
100916,b1904,1.023333333,Glucose,Monk 2015
100937,b1929,1.023333333,Glucose,Monk 2015
101064,b2077,1.023333333,Glucose,Monk 2015
101094,b2118,1.023333333,Glucose,Monk 2015
101112,b2136,1.023333333,Glucose,Monk 2015
101237,b2274,1.023333333,Glucose,Monk 2015
101304,b2346,1.023333333,Glucose,Monk 2015
101386,b2440,1.023333333,Glucose,Monk 2015
101402,b2465,1.023333333,Glucose,Monk 2015
101415,b2480,1.023333333,Glucose,Monk 2015
101533,b2623,1.023333333,Glucose,Monk 2015
101578,b2681,1.023333333,Glucose,Monk 2015
101643,b2756,1.023333333,Glucose,Monk 2015
101672,b2790,1.023333333,Glucose,Monk 2015
101804,b2940,1.023333333,Glucose,Monk 2015
101844,b2988,1.023333333,Glucose,Monk 2015
101916,b3080,1.023333333,Glucose,Monk 2015
101931,b3095,1.023333333,Glucose,Monk 2015
101937,b3101,1.023333333,Glucose,Monk 2015
101946,b3115,1.023333333,Glucose,Monk 2015
101948,b3117,1.023333333,Glucose,Monk 2015
102065,b3268,1.023333333,Glucose,Monk 2015
102068,b3271,1.023333333,Glucose,Monk 2015
102084,b3326,1.023333333,Glucose,Monk 2015
102113,b3358,1.023333333,Glucose,Monk 2015
102127,b3374,1.023333333,Glucose,Monk 2015
102128,b3375,1.023333333,Glucose,Monk 2015
102152,b3401,1.023333333,Glucose,Monk 2015
102187,b3441,1.023333333,Glucose,Monk 2015
102225,b3486,1.023333333,Glucose,Monk 2015
102262,b3526,1.023333333,Glucose,Monk 2015
102283,b3549,1.023333333,Glucose,Monk 2015
102301,b3572,1.023333333,Glucose,Monk 2015
102307,b3578,1.023333333,Glucose,Monk 2015
102350,b3624,1.023333333,Glucose,Monk 2015
102361,b3638,1.023333333,Glucose,Monk 2015
102391,b3673,1.023333333,Glucose,Monk 2015
102394,b3676,1.023333333,Glucose,Monk 2015
102449,b3745,1.023333333,Glucose,Monk 2015
102457,b3753,1.023333333,Glucose,Monk 2015
102547,b3880,1.023333333,Glucose,Monk 2015
102580,b3918,1.023333333,Glucose,Monk 2015
102655,b4021,1.023333333,Glucose,Monk 2015
102663,b4029,1.023333333,Glucose,Monk 2015
102701,b4072,1.023333333,Glucose,Monk 2015
102713,b4085,1.023333333,Glucose,Monk 2015
102735,b4109,1.023333333,Glucose,Monk 2015
102737,b4111,1.023333333,Glucose,Monk 2015
102751,b4125,1.023333333,Glucose,Monk 2015
102760,b4135,1.023333333,Glucose,Monk 2015
102805,b4188,1.023333333,Glucose,Monk 2015
102826,b4211,1.023333333,Glucose,Monk 2015
102832,b4217,1.023333333,Glucose,Monk 2015
102843,b4233,1.023333333,Glucose,Monk 2015
102860,b4252,1.023333333,Glucose,Monk 2015
102948,b4358,1.023333333,Glucose,Monk 2015
102972,b4386,1.023333333,Glucose,Monk 2015
103015,b4444,1.023333333,Glucose,Monk 2015
103039,b4475,1.023333333,Glucose,Monk 2015
99529,b0321,1.021666667,Glucose,Monk 2015
100162,b1059,1.021666667,Glucose,Monk 2015
103104,b4579,1.021111111,Glucose,Monk 2015
99269,C0299,1.02,Glucose,Monk 2015
99271,C0362,1.02,Glucose,Monk 2015
99321,b0041,1.02,Glucose,Monk 2015
99406,b0155,1.02,Glucose,Monk 2015
99425,b0195,1.02,Glucose,Monk 2015
99426,b0196,1.02,Glucose,Monk 2015
99440,b0217,1.02,Glucose,Monk 2015
99503,b0291,1.02,Glucose,Monk 2015
99542,b0336,1.02,Glucose,Monk 2015
99543,b0337,1.02,Glucose,Monk 2015
99560,b0355,1.02,Glucose,Monk 2015
99653,b0467,1.02,Glucose,Monk 2015
99671,b0488,1.02,Glucose,Monk 2015
99672,b0489,1.02,Glucose,Monk 2015
99704,b0527,1.02,Glucose,Monk 2015
99709,b0533,1.02,Glucose,Monk 2015
99728,b0557,1.02,Glucose,Monk 2015
99775,b0606,1.02,Glucose,Monk 2015
99776,b0607,1.02,Glucose,Monk 2015
99872,b0735,1.02,Glucose,Monk 2015
99901,b0771,1.02,Glucose,Monk 2015
99909,b0779,1.02,Glucose,Monk 2015
99914,b0784,1.02,Glucose,Monk 2015
99960,b0831,1.02,Glucose,Monk 2015
100051,b0936,1.02,Glucose,Monk 2015
100092,b0979,1.02,Glucose,Monk 2015
100108,b0996,1.02,Glucose,Monk 2015
100164,b1061,1.02,Glucose,Monk 2015
100216,b1124,1.02,Glucose,Monk 2015
100226,b1135,1.02,Glucose,Monk 2015
100283,b1200,1.02,Glucose,Monk 2015
100385,b1320,1.02,Glucose,Monk 2015
100445,b1391,1.02,Glucose,Monk 2015
100461,b1412,1.02,Glucose,Monk 2015
100507,b1464,1.02,Glucose,Monk 2015
100579,b1538,1.02,Glucose,Monk 2015
100587,b1549,1.02,Glucose,Monk 2015
100597,b1559,1.02,Glucose,Monk 2015
100611,b1575,1.02,Glucose,Monk 2015
100679,b1645,1.02,Glucose,Monk 2015
100680,b1646,1.02,Glucose,Monk 2015
100743,b1715,1.02,Glucose,Monk 2015
100750,b1727,1.02,Glucose,Monk 2015
100797,b1775,1.02,Glucose,Monk 2015
100807,b1786,1.02,Glucose,Monk 2015
100918,b1906,1.02,Glucose,Monk 2015
100968,b1963,1.02,Glucose,Monk 2015
100983,b1987,1.02,Glucose,Monk 2015
100991,b2001,1.02,Glucose,Monk 2015
101030,b2043,1.02,Glucose,Monk 2015
101120,b2145,1.02,Glucose,Monk 2015
101150,b2176,1.02,Glucose,Monk 2015
101192,b2224,1.02,Glucose,Monk 2015
101214,b2251,1.02,Glucose,Monk 2015
101216,b2253,1.02,Glucose,Monk 2015
101257,b2294,1.02,Glucose,Monk 2015
101341,b2384,1.02,Glucose,Monk 2015
101416,b2481,1.02,Glucose,Monk 2015
101437,b2502,1.02,Glucose,Monk 2015
101496,b2570,1.02,Glucose,Monk 2015
101546,b2637,1.02,Glucose,Monk 2015
101556,b2650,1.02,Glucose,Monk 2015
101589,b2699,1.02,Glucose,Monk 2015
101591,b2701,1.02,Glucose,Monk 2015
101648,b2761,1.02,Glucose,Monk 2015
101653,b2766,1.02,Glucose,Monk 2015
101708,b2831,1.02,Glucose,Monk 2015
101821,b2960,1.02,Glucose,Monk 2015
101863,b3011,1.02,Glucose,Monk 2015
101921,b3085,1.02,Glucose,Monk 2015
101923,b3087,1.02,Glucose,Monk 2015
101938,b3102,1.02,Glucose,Monk 2015
101950,b3119,1.02,Glucose,Monk 2015
102008,b3195,1.02,Glucose,Monk 2015
102024,b3214,1.02,Glucose,Monk 2015
102059,b3262,1.02,Glucose,Monk 2015
102069,b3279,1.02,Glucose,Monk 2015
102082,b3324,1.02,Glucose,Monk 2015
102110,b3355,1.02,Glucose,Monk 2015
102131,b3378,1.02,Glucose,Monk 2015
102198,b3454,1.02,Glucose,Monk 2015
102239,b3502,1.02,Glucose,Monk 2015
102257,b3521,1.02,Glucose,Monk 2015
102279,b3544,1.02,Glucose,Monk 2015
102298,b3569,1.02,Glucose,Monk 2015
102314,b3585,1.02,Glucose,Monk 2015
102372,b3653,1.02,Glucose,Monk 2015
102392,b3674,1.02,Glucose,Monk 2015
102403,b3687,1.02,Glucose,Monk 2015
102414,b3707,1.02,Glucose,Monk 2015
102429,b3723,1.02,Glucose,Monk 2015
102469,b3775,1.02,Glucose,Monk 2015
102496,b3813,1.02,Glucose,Monk 2015
102498,b3817,1.02,Glucose,Monk 2015
102503,b3822,1.02,Glucose,Monk 2015
102586,b3924,1.02,Glucose,Monk 2015
102652,b4018,1.02,Glucose,Monk 2015
102686,b4056,1.02,Glucose,Monk 2015
102697,b4068,1.02,Glucose,Monk 2015
102714,b4086,1.02,Glucose,Monk 2015
102739,b4113,1.02,Glucose,Monk 2015
102741,b4115,1.02,Glucose,Monk 2015
102747,b4121,1.02,Glucose,Monk 2015
102749,b4123,1.02,Glucose,Monk 2015
102758,b4132,1.02,Glucose,Monk 2015
102792,b4175,1.02,Glucose,Monk 2015
102822,b4207,1.02,Glucose,Monk 2015
102856,b4246,1.02,Glucose,Monk 2015
102863,b4256,1.02,Glucose,Monk 2015
102900,b4307,1.02,Glucose,Monk 2015
102910,b4317,1.02,Glucose,Monk 2015
102957,b4371,1.02,Glucose,Monk 2015
102979,b4393,1.02,Glucose,Monk 2015
102994,b4410,1.02,Glucose,Monk 2015
103051,b4495,1.02,Glucose,Monk 2015
103135,tpke11,1.02,Glucose,Monk 2015
102399,b3683,1.018888889,Glucose,Monk 2015
100987,b1992,1.018333333,Glucose,Monk 2015
102990,b4406,1.018333333,Glucose,Monk 2015
103110,b4600,1.018333333,Glucose,Monk 2015
102470,b3777,1.017777778,Glucose,Monk 2015
103073,b4528,1.017777778,Glucose,Monk 2015
99317,b0037,1.016666667,Glucose,Monk 2015
99378,b0124,1.016666667,Glucose,Monk 2015
99383,b0130,1.016666667,Glucose,Monk 2015
99407,b0157,1.016666667,Glucose,Monk 2015
99454,b0231,1.016666667,Glucose,Monk 2015
99496,b0284,1.016666667,Glucose,Monk 2015
99545,b0339,1.016666667,Glucose,Monk 2015
99559,b0354,1.016666667,Glucose,Monk 2015
99570,b0375,1.016666667,Glucose,Monk 2015
99669,b0486,1.016666667,Glucose,Monk 2015
99780,b0612,1.016666667,Glucose,Monk 2015
99868,b0730,1.016666667,Glucose,Monk 2015
99899,b0769,1.016666667,Glucose,Monk 2015
100002,b0873,1.016666667,Glucose,Monk 2015
100059,b0944,1.016666667,Glucose,Monk 2015
100066,b0951,1.016666667,Glucose,Monk 2015
100101,b0989,1.016666667,Glucose,Monk 2015
100144,b1040,1.016666667,Glucose,Monk 2015
100166,b1063,1.016666667,Glucose,Monk 2015
100175,b1073,1.016666667,Glucose,Monk 2015
100198,b1103,1.016666667,Glucose,Monk 2015
100277,b1194,1.016666667,Glucose,Monk 2015
100349,b1282,1.016666667,Glucose,Monk 2015
100354,b1287,1.016666667,Glucose,Monk 2015
100376,b1310,1.016666667,Glucose,Monk 2015
100411,b1347,1.016666667,Glucose,Monk 2015
100494,b1450,1.016666667,Glucose,Monk 2015
100517,b1474,1.016666667,Glucose,Monk 2015
100524,b1481,1.016666667,Glucose,Monk 2015
100568,b1527,1.016666667,Glucose,Monk 2015
100601,b1563,1.016666667,Glucose,Monk 2015
100632,b1597,1.016666667,Glucose,Monk 2015
100768,b1746,1.016666667,Glucose,Monk 2015
100794,b1772,1.016666667,Glucose,Monk 2015
100825,b1805,1.016666667,Glucose,Monk 2015
100881,b1862,1.016666667,Glucose,Monk 2015
100909,b1892,1.016666667,Glucose,Monk 2015
100910,b1895,1.016666667,Glucose,Monk 2015
100924,b1916,1.016666667,Glucose,Monk 2015
100945,b1940,1.016666667,Glucose,Monk 2015
100961,b1956,1.016666667,Glucose,Monk 2015
101003,b2013,1.016666667,Glucose,Monk 2015
101035,b2048,1.016666667,Glucose,Monk 2015
101042,b2055,1.016666667,Glucose,Monk 2015
101100,b2124,1.016666667,Glucose,Monk 2015
101264,b2301,1.016666667,Glucose,Monk 2015
101284,b2324,1.016666667,Glucose,Monk 2015
101344,b2387,1.016666667,Glucose,Monk 2015
101379,b2433,1.016666667,Glucose,Monk 2015
101391,b2454,1.016666667,Glucose,Monk 2015
101400,b2463,1.016666667,Glucose,Monk 2015
101403,b2466,1.016666667,Glucose,Monk 2015
101410,b2474,1.016666667,Glucose,Monk 2015
101430,b2495,1.016666667,Glucose,Monk 2015
101547,b2638,1.016666667,Glucose,Monk 2015
101558,b2660,1.016666667,Glucose,Monk 2015
101567,b2669,1.016666667,Glucose,Monk 2015
101571,b2673,1.016666667,Glucose,Monk 2015
101595,b2705,1.016666667,Glucose,Monk 2015
101617,b2727,1.016666667,Glucose,Monk 2015
101705,b2826,1.016666667,Glucose,Monk 2015
101788,b2920,1.016666667,Glucose,Monk 2015
101799,b2935,1.016666667,Glucose,Monk 2015
101808,b2946,1.016666667,Glucose,Monk 2015
101830,b2970,1.016666667,Glucose,Monk 2015
101851,b2995,1.016666667,Glucose,Monk 2015
101980,b3152,1.016666667,Glucose,Monk 2015
101994,b3170,1.016666667,Glucose,Monk 2015
102049,b3244,1.016666667,Glucose,Monk 2015
102090,b3332,1.016666667,Glucose,Monk 2015
102139,b3387,1.016666667,Glucose,Monk 2015
102163,b3412,1.016666667,Glucose,Monk 2015
102168,b3417,1.016666667,Glucose,Monk 2015
102171,b3422,1.016666667,Glucose,Monk 2015
102200,b3456,1.016666667,Glucose,Monk 2015
102216,b3477,1.016666667,Glucose,Monk 2015
102226,b3487,1.016666667,Glucose,Monk 2015
102231,b3494,1.016666667,Glucose,Monk 2015
102235,b3498,1.016666667,Glucose,Monk 2015
102243,b3507,1.016666667,Glucose,Monk 2015
102278,b3543,1.016666667,Glucose,Monk 2015
102303,b3574,1.016666667,Glucose,Monk 2015
102341,b3614,1.016666667,Glucose,Monk 2015
102349,b3622,1.016666667,Glucose,Monk 2015
102374,b3655,1.016666667,Glucose,Monk 2015
102418,b3712,1.016666667,Glucose,Monk 2015
102425,b3719,1.016666667,Glucose,Monk 2015
102532,b3864,1.016666667,Glucose,Monk 2015
102549,b3882,1.016666667,Glucose,Monk 2015
102557,b3890,1.016666667,Glucose,Monk 2015
102583,b3921,1.016666667,Glucose,Monk 2015
102662,b4028,1.016666667,Glucose,Monk 2015
102712,b4083,1.016666667,Glucose,Monk 2015
102734,b4108,1.016666667,Glucose,Monk 2015
102801,b4184,1.016666667,Glucose,Monk 2015
102819,b4204,1.016666667,Glucose,Monk 2015
102852,b4242,1.016666667,Glucose,Monk 2015
102879,b4282,1.016666667,Glucose,Monk 2015
103043,b4479,1.016666667,Glucose,Monk 2015
99488,b0273,1.015,Glucose,Monk 2015
102352,b3626,1.015,Glucose,Monk 2015
102880,b4286,1.015,Glucose,Monk 2015
99289,TU-5237,1.013333333,Glucose,Monk 2015
99296,b0005,1.013333333,Glucose,Monk 2015
99302,b0011,1.013333333,Glucose,Monk 2015
99334,b0058,1.013333333,Glucose,Monk 2015
99358,b0102,1.013333333,Glucose,Monk 2015
99405,b0153,1.013333333,Glucose,Monk 2015
99449,b0226,1.013333333,Glucose,Monk 2015
99505,b0293,1.013333333,Glucose,Monk 2015
99516,b0307,1.013333333,Glucose,Monk 2015
99520,b0312,1.013333333,Glucose,Monk 2015
99527,b0319,1.013333333,Glucose,Monk 2015
99575,b0380,1.013333333,Glucose,Monk 2015
99582,b0387,1.013333333,Glucose,Monk 2015
99592,b0398,1.013333333,Glucose,Monk 2015
99609,b0422,1.013333333,Glucose,Monk 2015
99655,b0469,1.013333333,Glucose,Monk 2015
99707,b0531,1.013333333,Glucose,Monk 2015
99955,b0826,1.013333333,Glucose,Monk 2015
99994,b0865,1.013333333,Glucose,Monk 2015
100105,b0993,1.013333333,Glucose,Monk 2015
100115,b1003,1.013333333,Glucose,Monk 2015
100125,b1014,1.013333333,Glucose,Monk 2015
100181,b1079,1.013333333,Glucose,Monk 2015
100197,b1102,1.013333333,Glucose,Monk 2015
100218,b1126,1.013333333,Glucose,Monk 2015
100225,b1134,1.013333333,Glucose,Monk 2015
100286,b1203,1.013333333,Glucose,Monk 2015
100374,b1308,1.013333333,Glucose,Monk 2015
100423,b1361,1.013333333,Glucose,Monk 2015
100432,b1378,1.013333333,Glucose,Monk 2015
100437,b1383,1.013333333,Glucose,Monk 2015
100446,b1392,1.013333333,Glucose,Monk 2015
100459,b1410,1.013333333,Glucose,Monk 2015
100521,b1478,1.013333333,Glucose,Monk 2015
100540,b1497,1.013333333,Glucose,Monk 2015
100662,b1627,1.013333333,Glucose,Monk 2015
100699,b1668,1.013333333,Glucose,Monk 2015
100758,b1735,1.013333333,Glucose,Monk 2015
100789,b1767,1.013333333,Glucose,Monk 2015
100820,b1800,1.013333333,Glucose,Monk 2015
100838,b1819,1.013333333,Glucose,Monk 2015
100879,b1860,1.013333333,Glucose,Monk 2015
101024,b2037,1.013333333,Glucose,Monk 2015
101061,b2074,1.013333333,Glucose,Monk 2015
101201,b2238,1.013333333,Glucose,Monk 2015
101213,b2250,1.013333333,Glucose,Monk 2015
101217,b2254,1.013333333,Glucose,Monk 2015
101220,b2257,1.013333333,Glucose,Monk 2015
101224,b2261,1.013333333,Glucose,Monk 2015
101266,b2303,1.013333333,Glucose,Monk 2015
101268,b2305,1.013333333,Glucose,Monk 2015
101272,b2309,1.013333333,Glucose,Monk 2015
101282,b2321,1.013333333,Glucose,Monk 2015
101302,b2344,1.013333333,Glucose,Monk 2015
101317,b2360,1.013333333,Glucose,Monk 2015
101321,b2364,1.013333333,Glucose,Monk 2015
101333,b2376,1.013333333,Glucose,Monk 2015
101339,b2382,1.013333333,Glucose,Monk 2015
101352,b2399,1.013333333,Glucose,Monk 2015
101355,b2407,1.013333333,Glucose,Monk 2015
101383,b2437,1.013333333,Glucose,Monk 2015
101385,b2439,1.013333333,Glucose,Monk 2015
101397,b2460,1.013333333,Glucose,Monk 2015
101445,b2510,1.013333333,Glucose,Monk 2015
101470,b2539,1.013333333,Glucose,Monk 2015
101490,b2560,1.013333333,Glucose,Monk 2015
101655,b2768,1.013333333,Glucose,Monk 2015
101749,b2878,1.013333333,Glucose,Monk 2015
101794,b2928,1.013333333,Glucose,Monk 2015
101800,b2936,1.013333333,Glucose,Monk 2015
101831,b2971,1.013333333,Glucose,Monk 2015
101932,b3096,1.013333333,Glucose,Monk 2015
101943,b3107,1.013333333,Glucose,Monk 2015
101971,b3142,1.013333333,Glucose,Monk 2015
101996,b3173,1.013333333,Glucose,Monk 2015
102154,b3403,1.013333333,Glucose,Monk 2015
102220,b3481,1.013333333,Glucose,Monk 2015
102229,b3492,1.013333333,Glucose,Monk 2015
102250,b3514,1.013333333,Glucose,Monk 2015
102259,b3523,1.013333333,Glucose,Monk 2015
102268,b3533,1.013333333,Glucose,Monk 2015
102273,b3538,1.013333333,Glucose,Monk 2015
102338,b3611,1.013333333,Glucose,Monk 2015
102367,b3646,1.013333333,Glucose,Monk 2015
102411,b3698,1.013333333,Glucose,Monk 2015
102479,b3788,1.013333333,Glucose,Monk 2015
102512,b3831,1.013333333,Glucose,Monk 2015
102544,b3877,1.013333333,Glucose,Monk 2015
102563,b3896,1.013333333,Glucose,Monk 2015
102574,b3910,1.013333333,Glucose,Monk 2015
102692,b4063,1.013333333,Glucose,Monk 2015
102693,b4064,1.013333333,Glucose,Monk 2015
102709,b4080,1.013333333,Glucose,Monk 2015
102728,b4101,1.013333333,Glucose,Monk 2015
102795,b4178,1.013333333,Glucose,Monk 2015
102806,b4189,1.013333333,Glucose,Monk 2015
102820,b4205,1.013333333,Glucose,Monk 2015
102824,b4209,1.013333333,Glucose,Monk 2015
102891,b4298,1.013333333,Glucose,Monk 2015
102911,b4318,1.013333333,Glucose,Monk 2015
102993,b4409,1.013333333,Glucose,Monk 2015
103009,b4436,1.013333333,Glucose,Monk 2015
103101,b4567,1.013333333,Glucose,Monk 2015
99633,b0446,1.011666667,Glucose,Monk 2015
99458,b0235,1.01,Glucose,Monk 2015
99493,b0280,1.01,Glucose,Monk 2015
99507,b0295,1.01,Glucose,Monk 2015
99508,b0296,1.01,Glucose,Monk 2015
99538,b0331,1.01,Glucose,Monk 2015
99644,b0458,1.01,Glucose,Monk 2015
99654,b0468,1.01,Glucose,Monk 2015
99662,b0479,1.01,Glucose,Monk 2015
99774,b0605,1.01,Glucose,Monk 2015
99829,b0686,1.01,Glucose,Monk 2015
99837,b0695,1.01,Glucose,Monk 2015
99947,b0818,1.01,Glucose,Monk 2015
99998,b0869,1.01,Glucose,Monk 2015
100086,b0973,1.01,Glucose,Monk 2015
100127,b1018,1.01,Glucose,Monk 2015
100134,b1025,1.01,Glucose,Monk 2015
100154,b1050,1.01,Glucose,Monk 2015
100159,b1056,1.01,Glucose,Monk 2015
100236,b1147,1.01,Glucose,Monk 2015
100240,b1152,1.01,Glucose,Monk 2015
100276,b1193,1.01,Glucose,Monk 2015
100296,b1221,1.01,Glucose,Monk 2015
100335,b1266,1.01,Glucose,Monk 2015
100342,b1273,1.01,Glucose,Monk 2015
100406,b1342,1.01,Glucose,Monk 2015
100526,b1483,1.01,Glucose,Monk 2015
100533,b1490,1.01,Glucose,Monk 2015
100583,b1542,1.01,Glucose,Monk 2015
100675,b1641,1.01,Glucose,Monk 2015
100748,b1725,1.01,Glucose,Monk 2015
100817,b1797,1.01,Glucose,Monk 2015
100930,b1922,1.01,Glucose,Monk 2015
101028,b2041,1.01,Glucose,Monk 2015
101106,b2130,1.01,Glucose,Monk 2015
101110,b2134,1.01,Glucose,Monk 2015
101180,b2211,1.01,Glucose,Monk 2015
101322,b2365,1.01,Glucose,Monk 2015
101330,b2373,1.01,Glucose,Monk 2015
101624,b2734,1.01,Glucose,Monk 2015
101713,b2836,1.01,Glucose,Monk 2015
101721,b2844,1.01,Glucose,Monk 2015
101769,b2901,1.01,Glucose,Monk 2015
101832,b2972,1.01,Glucose,Monk 2015
101877,b3031,1.01,Glucose,Monk 2015
101883,b3038,1.01,Glucose,Monk 2015
101947,b3116,1.01,Glucose,Monk 2015
101952,b3121,1.01,Glucose,Monk 2015
102000,b3181,1.01,Glucose,Monk 2015
102055,b3258,1.01,Glucose,Monk 2015
102157,b3406,1.01,Glucose,Monk 2015
102162,b3411,1.01,Glucose,Monk 2015
102174,b3425,1.01,Glucose,Monk 2015
102252,b3516,1.01,Glucose,Monk 2015
